id,ime,maticna_stevilka,obcina,st_zaposlenih,dobicek
3366103000,EPADA d.o.o.,3366103000,Trzin,20,13898.0
8006202000,EPIDOS d.o.o.,8006202000,Bled,20,259904.0
5417104000,EPILOG d.o.o.,5417104000,Ljubljana,20,276805.0
3503321000,EQUA d.o.o.,3503321000,Ljubljana,20,1060478.0
5932203000,"ERICSSON, d.o.o.",5932203000,Ljubljana,20,711318.0
1305557000,"ERNST & YOUNG Svetovanje, d.o.o.",1305557000,Ljubljana,20,
3676277000,EROLINDA d.o.o.,3676277000,Zreče,20,-37096.0
6197639000,ERSGRAD d.o.o.,6197639000,Grosuplje,20,502.0
5742307000,ERUDIO IZOBRAŽEVALNI CENTER,5742307000,Ljubljana,20,
6323847000,ES PROJEKT d.o.o.,6323847000,Rogaška Slatina,20,-13308.0
6074464000,ESOT-INVEST d.o.o.,6074464000,Celje,20,126637.0
5672147000,"ESTELA, d.o.o.Oglas",5672147000,Ljubljana,20,51291.0
3861589000,ESV ELEKTRO d.o.o.,3861589000,Maribor,20,12138.0
5885043000,ETG EDITREND d.o.o.,5885043000,Nova Gorica,20,13491.0
2360748000,ETREL d.o.o.,2360748000,Grosuplje,20,161122.0
5944376000,ETS PREGL d.o.o.,5944376000,Slovenska Bistrica,20,59307.0
1458558000,ETrŠ Brežice,1458558000,Brežice,20,
5641241000,"EURO FOTO, d.o.o.",5641241000,Šenčur,20,26148.0
1717570000,EURO GRAD d.o.o.,1717570000,Ljubljana,20,27337.0
1837583000,EURO GV d.o.o.,1837583000,Ilirska Bistrica,20,60744.0
1907000000,EUROGARDEN d.o.o.,1907000000,Dobrova - Polhov Gradec,20,165252.0
5332192000,EUROGRAF d.o.o.,5332192000,Velenje,20,182715.0
1934902000,"EUROLINIA, d.o.o.",1934902000,Šmartno ob Paki,20,72116.0
1661884000,EUROMONTAŽA d.o.o.,1661884000,Ljubljana,20,15288.0
1195905000,EUROPAP d.o.o.,1195905000,Ljubljana,20,1532.0
5790743000,EUROPAPIER ALPE d.o.o.,5790743000,Ljubljana,20,176248.0
5617669000,EUROPLAKAT d.o.o.,5617669000,Ljubljana,20,1709076.0
6214924000,EUROSENDER d.o.o.,6214924000,Ljubljana,20,9299.0
5672236000,EUROSPORT TRADE d.o.o. Ljubljana,5672236000,Ljubljana,20,3906.0
8192561000,"EVRO GRADNJA, Fljorim Djinaj s.p.",8192561000,Maribor,20,36720.0
6567312000,"EVROPROCES, d.o.o.",6567312000,Hoče - Slivnica,20,24723.0
1125621000,EVROSTROJ d.o.o.Oglas,1125621000,Metlika,20,275307.0
5619530000,EX d.o.o.,5619530000,Ormož,20,115048.0
5768497000,EXCEL INTERNATIONAL d.o.o.,5768497000,Ajdovščina,20,145060.0
1775421000,"EXOTERM-IT d.o.o., Kranj",1775421000,Kranj,20,112730.0
5813476000,"EXPOTERM, d.o.o.",5813476000,Hoče - Slivnica,20,2520.0
6699162000,EXPRESS TRANS D.O.O.,6699162000,Ljubljana,20,22471.0
2297019000,EXTRAFORM d.o.o.,2297019000,Postojna,20,509711.0
5854067000,"Eko sklad, j.s.",5854067000,Ljubljana,20,
5144248000,Elektro UNIMONT d.d.,5144248000,Slovenske Konjice,20,73581.0
6374778000,Eligo Bled d.o.o.,6374778000,Žirovnica,20,-1115480.0
2106884000,ErgoPharma d.o.o.,2106884000,Celje,20,303626.0
5583055000,Eurofins ERICo Slovenija d.o.o.,5583055000,Velenje,20,42374.0
2347679000,F.A. MAIK TRANSPORT d.o.o.,2347679000,Maribor,20,-152193.0
6491740000,FALKON d.o.o.,6491740000,Ljubljana,20,35143.0
3792102000,FANIANI SKUPINA d.o.o.,3792102000,Ljubljana,20,166148.0
7019343000,FARME IHAN - KPM d.o.o.,7019343000,Kamnik,20,1062515.0
2333554000,FB MONT d.o.o.,2333554000,Trbovlje,20,11266.0
5804841000,"FC GROUP, d.o.o.",5804841000,Komen,20,401033.0
1953575000,FEBRUS d.o.o.,1953575000,Logatec,20,191584.0
6182585000,FEJZO d.o.o.,6182585000,Ljubljana,20,51867.0
5406587000,FERDINAND POSEDI d.o.o.,5406587000,Murska Sobota,20,298025.0
2107350000,FERLIN d.o.o.,2107350000,Krško,20,-235628.0
6073859000,FERME d.o.o.,6073859000,Vransko,20,244973.0
5707676000,FERODEN d.o.o. Loče pri Poljčanah,5707676000,Slovenske Konjice,20,38651.0
1552341000,FEROKOV d.o.o.,1552341000,Prebold,20,58643.0
2313545000,FEROLES d.o.o.,2313545000,Semič,20,248806.0
6048994000,FEROPOL d.o.o.,6048994000,Maribor,20,22920.0
5712459000,FERROČRTALIČ d.o.o.,5712459000,Dolenjske Toplice,20,169776.0
5053277000,FESTIVAL LJUBLJANA,5053277000,Ljubljana,20,
3305970000,FESTIVAL VELENJE,3305970000,Velenje,20,
5957699000,"FIBERNET, d.o.o., LjubljanaOglas",5957699000,Ljubljana,20,43211.0
5425808000,FIBMARKT d.o.o.,5425808000,Maribor,20,143007.0
2335476000,FIJAVŽ STORITVE d.o.o.,2335476000,Slovenske Konjice,20,20504.0
5615801000,FIJAVŽ d.o.o.,5615801000,Slovenske Konjice,20,350391.0
2171317000,FILIPČIČ d.o.o.,2171317000,Sežana,20,42485.0
3722945000,"FILO, d.o.o.",3722945000,Maribor,20,343150.0
7036558000,"FINA-MAVI, d.o.o.",7036558000,Ptuj,20,86439.0
5452341000,FINAL PASARIČ d.o.o.,5452341000,Laško,20,75458.0
7114354000,FINALI d.o.o.,7114354000,Komen,20,65588.0
1306529000,FINE CULINAR d.o.o.,1306529000,Škofja Loka,20,42675.0
1576224000,FINES d.o.o.,1576224000,Grosuplje,20,49996.0
6325041000,FINI LOKALI d.o.o.,6325041000,Maribor,20,33857.0
5576237000,FINIKS d.o.o.,5576237000,Ljubljana,20,571727.0
1990870000,FINMART d.o.o.,1990870000,Ljubljana,20,221950.0
2163217000,FIRAL I. d.o.o.,2163217000,Ljubljana,20,25418.0
1457926000,FIRBAS BRANKO S.P.,1457926000,Gorišnica,20,92318.0
5493692000,FIRŠT d.o.o.,5493692000,Velenje,20,1286199.0
3375650000,FIŠ,3375650000,Novo mesto,20,
5530598000,FLEGIS d.o.o.,5530598000,Maribor,20,854014.0
3430391000,"FLEKSOTISK LOGAR, d.o.o.",3430391000,Slovenska Bistrica,20,139618.0
8410232000,FLINT SI d.o.o.,8410232000,Ljubljana,20,12380.0
2307286000,FLUCHER TURIZEM d.o.o.,2307286000,Rogaška Slatina,20,75409.0
7295090000,FMG PS d.o.o.,7295090000,Ljubljana,20,22354.0
2043530000,FMS d.o.o.,2043530000,Ljubljana,20,1045.0
2249863000,FORCH d.o.o.,2249863000,Trzin,20,43928.0
6758967000,FORTIM d.o.o.,6758967000,Ljubljana,20,6464.0
5891337000,"FORTUNA-PIL, d.o.o.",5891337000,Zagorje ob Savi,20,22271.0
7232900000,FOXTRANS d.o.o.,7232900000,Ljubljana,20,64904.0
5560635000,FPM ČERNIGOJ d.o.o.,5560635000,Ajdovščina,20,700341.0
5493668000,FRAGMAT d.o.o.,5493668000,Sodražica,20,2083744.0
5074536000,FRANC LUŠINA S.P.,5074536000,Šmarješke Toplice,20,11588.0
5393942000,FRANC ZUPANC s.p. CESTA KOZJANSKEGA ODREDA 13 3230 ŠENTJUR,5393942000,Šentjur,20,33964.0
1123157000,FREUDENBERG d.o.o.,1123157000,Maribor,20,1547772.0
5494796000,FRIDRO d.o.o.,5494796000,Radlje ob Dravi,20,630227.0
1858181000,FRIGOLOGO d.o.o.,1858181000,Komenda,20,-42089.0
5919584000,FS d.o.o. Žužemberk,5919584000,Žužemberk,20,52434.0
5408383000,FURLAN MELITA s.p.,5408383000,Brežice,20,18129.0
1585142000,FUTURA DDB d.o.o.,1585142000,Ljubljana,20,513762.0
5378508000,Farme Ihan - MPR d.o.o.,5378508000,Šentjur,20,406.0
6107427000,Floortech d.o.o.,6107427000,Maribor,20,20512.0
5803039000,G - M & M PROIZVODNJA d.o.o.,5803039000,Grosuplje,20,78429.0
8463719000,G - M & M TRGOVINA d.o.o.,8463719000,Grosuplje,20,
5816831000,G.OGRINC d.o.o.,5816831000,Medvode,20,145688.0
5701686000,G.P.KARAHMET d.o.o.,5701686000,Maribor,20,139392.0
5388104000,"G3 SPIRITS, d.o.o.",5388104000,Komenda,20,1012808.0
5322405000,GALEB-TRADE d.o.o.,5322405000,Ljubljana,20,-106008.0
3398234000,GALIN TRANS d.o.o.,3398234000,Hoče - Slivnica,20,121370.0
5363225000,GALMA d.o.o.,5363225000,Domžale,20,868.0
6938868000,GANADOR d.o.o.,6938868000,Maribor,20,26722.0
1607707000,GAREX d.o.o.,1607707000,Maribor,20,61006.0
1657402000,GARS JESENICE,1657402000,Jesenice,20,
7124767000,GASHI TOURS d.o.o.,7124767000,Kranj,20,36350.0
6879233000,GAST ENT. d.o.o.,6879233000,Ljubljana,20,58667.0
3511740000,"GASTRO PTUJ, d.o.o.Oglas",3511740000,Ptuj,20,14309.0
5496152000,GATIS d.o.o. Šempeter pri Gorici,5496152000,Šempeter - Vrtojba,20,943661.0
6996108000,"GAŠPER KOLAR, s.p.",6996108000,Slovenska Bistrica,20,26549.0
6070027000,GC investicije d.d.,6070027000,Sežana,20,312614.0
6994229000,GD LOGAR d.o.o.,6994229000,Pivka,20,134473.0
2286297000,GEFCO Adria d.o.o.,2286297000,Komen,20,276704.0
6973019000,GEMINI MS d.o.o.,6973019000,Radovljica,20,155290.0
6727077000,GEN-I SONCE d.o.o.,6727077000,Ljubljana,20,533914.0
5842158000,GENIS d.o.o.,5842158000,Kranj,20,133867.0
2351943000,GEODETSKA DRUŽBA d.o.o.,2351943000,Ljubljana,20,107683.0
1613731000,GEOINVEST d.o.o.,1613731000,Ljubljana,20,671993.0
1328484000,GEOINŽENIRING d.o.o.,1328484000,Ljubljana,20,23189.0
5025869000,GEOPLIN d.o.o. Ljubljana,5025869000,Ljubljana,20,8682860.0
5090202000,GESŠ TRBOVLJE,5090202000,Trbovlje,20,
2274469000,GH HOLDING d.o.o.,2274469000,Ljubljana,20,237179.0
5426782000,GHS PROJEKT d.o.o.,5426782000,Ljubljana,20,38087.0
5051649000,GI,5051649000,Ljubljana,20,
1795490000,GI ZRMK d.o.o.,1795490000,Ljubljana,20,179108.0
2267438000,GI-TEH d.o.o.,2267438000,Kamnik,20,108080.0
5816491000,"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",5816491000,Komen,20,
1304038000,GIMAS d.o.o.,1304038000,Lenart,20,-61298.0
1458540000,GIMNAZIJA BREŽICE,1458540000,Brežice,20,
5854091000,GIMNAZIJA JESENICE,5854091000,Jesenice,20,
1201379000,GIMNAZIJA LITIJA,1201379000,Litija,20,
5084318000,"GIMNAZIJA MOSTE, Ljubljana",5084318000,Ljubljana,20,
5508541000,GIMNAZIJA MURSKA SOBOTA,5508541000,Murska Sobota,20,
1323318000,GIMNAZIJA ORMOŽ,1323318000,Ormož,20,
5272661000,GIMNAZIJA TOLMIN,5272661000,Tolmin,20,
5616026000,GINEX INTERNATIONAL d.o.o.,5616026000,Nova Gorica,20,263552.0
5086892000,GINNASIO ANTONIO SEMA PIRANO GIMNAZIJA ANTONIO SEMA PIRAN,5086892000,Grad,20,
3735605000,GITRI d.o.o.,3735605000,Ljubljana,20,176171.0
5085969000,GJV Idrija,5085969000,Idrija,20,
6618154000,GLADIO d.o.o.,6618154000,Postojna,20,32776.0
5082862000,GLASBENA ŠOLA DOMŽALE,5082862000,Domžale,20,
5083761000,GLASBENA ŠOLA GORNJA RADGONA,5083761000,Gornja Radgona,20,
5719127000,GLASBENA ŠOLA JESENICE,5719127000,Jesenice,20,
5083087000,GLASBENA ŠOLA KAMNIK,5083087000,Kamnik,20,
5087236000,GLASBENA ŠOLA KAROL PAHOR PTUJ,5087236000,Ptuj,20,
5083273000,GLASBENA ŠOLA KRANJ,5083273000,Kranj,20,
5085055000,GLASBENA ŠOLA KRŠKO,5085055000,Krško,20,
5089778000,GLASBENA ŠOLA LENDAVA ZENEISKOLA LENDVA,5089778000,Lenart,20,
5088810000,GLASBENA ŠOLA LJUBLJANA VIČ-RUDNIK,5088810000,Ljubljana,20,
5086400000,GLASBENA ŠOLA MARJANA KOZINE NOVO MESTO,5086400000,Novo mesto,20,
5086965000,GLASBENA ŠOLA POSTOJNA,5086965000,Postojna,20,
5680638000,GLASBENA ŠOLA RADLJE OB DRAVI,5680638000,Radlje ob Dravi,20,
5087350000,GLASBENA ŠOLA RADOVLJICA,5087350000,Radovljica,20,
5089301000,GLASBENA ŠOLA RAVNE NA KOROŠKEMOglas,5089301000,Ravne na Koroškem,20,
5089310000,GLASBENA ŠOLA RIBNICA,5089310000,Ribnica,20,
5087627000,GLASBENA ŠOLA SLOVENJ GRADEC,5087627000,Slovenj Gradec,20,
5087767000,GLASBENA ŠOLA SLOVENSKE KONJICEOglas,5087767000,Slovenske Konjice,20,
5690919000,GLASBENA ŠOLA TOLMIN,5690919000,Tolmin,20,
5088054000,GLASBENA ŠOLA TRBOVLJE,5088054000,Trbovlje,20,
5796008000,GLASBENA ŠOLA TREBNJE,5796008000,Trebnje,20,
5009090000,GLASBENA ŠOLA VRHNIKA,5009090000,Vrhnika,20,
5007143000,GLASBENA ŠOLA ŠENTJUR,5007143000,Šentjur,20,
5087899000,GLASBENA ŠOLA ŠKOFJA LOKA,5087899000,Škofja Loka,20,
5088585000,GLASBENA ŠOLA ŽALEC,5088585000,Žalec,20,
1507508000,"GLASSTECH, d.o.o.",1507508000,Ljubljana,20,173854.0
1576798000,GLEDALIŠČE KOPER TEATRO CAPODISTRIA,1576798000,Komen,20,
5418356000,"GLEDRING d.o.o., LjubljanaOglas",5418356000,Ljubljana,20,442758.0
6449140000,GLIN OKNA d.o.o.,6449140000,Nazarje,20,42566.0
5659892000,GLOBEVNIK d.o.o.,5659892000,Kranj,20,120050.0
2257351000,"GLOBTEL HOLDING, d.o.o.",2257351000,Maribor,20,6454.0
5688264000,GLOBUS MARINE INTERNATIONAL d.o.o.,5688264000,Ljubljana,20,573541.0
2287757000,GLT d.o.o.,2287757000,Kranj,20,280613.0
6200192000,"GMI, d.o.o.",6200192000,Slovenske Konjice,20,117806.0
5352738000,GML d.o.o. Ljubljana,5352738000,Ljubljana,20,862998.0
3472787000,GMW d.o.o.,3472787000,Radenci,20,457900.0
1821644000,GO-KO d.o.o.,1821644000,Kočevje,20,-248612.0
5746230000,GO-ST d.o.o.,5746230000,Grosuplje,20,61759.0
5414083000,GOAP d.o.o. Nova Gorica,5414083000,Nova Gorica,20,-29966.0
3113795000,GOCE JORDANOV S.P.,3113795000,Ljubljana,20,39565.0
5755468000,GOINFO d.o.o. Nova Gorica,5755468000,Nova Gorica,20,135874.0
5417287000,GOKOP d.o.o.,5417287000,Kungota,20,-357820.0
6633501000,GOLD EKSPRES d.o.o.,6633501000,Ljubljana,20,14389.0
8362475000,GOLDEN FOREST d.o.o.,8362475000,Bled,20,24540.0
6447198000,"GOLINE, d.o.o.",6447198000,Kamnik,20,-133520.0
1884166000,GOLTE d.o.o.,1884166000,Mozirje,20,
5831580000,GOMARK d.o.o.,5831580000,Vransko,20,49673.0
1525786000,GONZAGA-PRO d.o.o.,1525786000,Nova Gorica,20,257178.0
5383633000,GOPACK d.o.o. Nova Gorica,5383633000,Nova Gorica,20,221956.0
2188252000,GORDEJA d.o.o.,2188252000,Vrhnika,20,100810.0
5675799000,GORENC - IGOR STARE S.P.,5675799000,Cerklje na Gorenjskem,20,190160.0
1922670000,GORENC d.o.o.,1922670000,Ljubljana,20,467361.0
5132045000,"GORENJSKI GLAS, d.o.o., Kranj",5132045000,Kranj,20,82878.0
5052530000,GORENJSKI MUZEJ,5052530000,Kranj,20,
5391008000,"GORIČANKA podjetje za trgovino, turizem in gostinstvo Trdkova d.o.o.",5391008000,Kuzma,20,87448.0
5052173000,GORIŠKI MUZEJ,5052173000,Nova Gorica,20,
5003121000,GOSPODARSKO RAZSTAVIŠČE d.o.o.,5003121000,Ljubljana,20,764669.0
1082230000,GOSTILNA ŠTORKLJA SIMON ZGONC S.P.,1082230000,Ljubljana,20,58626.0
3721906000,"GOSTINSKO PODJETJE KRANJ, d.o.o.",3721906000,Kranj,20,86480.0
5015716000,GOSTINSTVO ANDREJ ŠUMI S.P.,5015716000,Radovljica,20,23248.0
6344798000,GOSTINSTVO KOTNIK d.o.o.,6344798000,Kranjska Gora,20,158974.0
1636928000,GOSTOL-GOIN d.o.o. Nova Gorica,1636928000,Nova Gorica,20,13586.0
5344654000,GOTRADE d.o.o. Spodnja Idrija,5344654000,Idrija,20,13138.0
7038399000,GP ARIFI TEAM d.o.o.,7038399000,Ljubljana,20,2343.0
3422232000,GP HRIBAR d.o.o.,3422232000,Lukovica,20,199773.0
6273009000,GP TEHNIKA d.o.o.,6273009000,Ljubljana,20,18111.0
3903052000,GP TEZIDEL d.o.o.,3903052000,Ljubljana,20,11583.0
5924448000,GP TRANSKOP d.o.o. Ljubljana,5924448000,Ljubljana,20,55933.0
5906792000,GPI TEHNIKA d.o.o.,5906792000,Novo mesto,20,732576.0
6206581000,GPO d.o.o.,6206581000,Brezovica,20,52883.0
1851519000,GPS GRAD d.o.o.,1851519000,Škofljica,20,100577.0
3849376000,GRADBENA d.o.o. Sežana,3849376000,Sežana,20,133282.0
2161168000,GRADBENIŠTVO KALAJDŽI d.o.o.,2161168000,Rogaška Slatina,20,21785.0
2182394000,"GRADBENIŠTVO KUSTER, d.o.o.",2182394000,Slovenj Gradec,20,491532.0
8109664000,GRADBENIŠTVO MORINA d.o.o.,8109664000,Sevnica,20,20414.0
6641857000,GRADBENIŠTVO TEMNIKAR d.o.o.,6641857000,Slovenj Gradec,20,7227.0
8244642000,GRADEX BAU d.o.o.,8244642000,Velenje,20,75634.0
6943888000,GRADI BAU d.o.o.,6943888000,Nova Gorica,20,8790.0
1864955000,"GRADING ROZMAN, d.o.o.",1864955000,Ljubljana,20,6081.0
8191301000,GRADNEX d.o..o,8191301000,Velenje,20,19736.0
1890280000,GRADNJA HN d.o.o.,1890280000,Ajdovščina,20,16063.0
1790234000,"GRADNJE A & S, d.o.o.",1790234000,Slovenska Bistrica,20,19785.0
8021554000,GRADNJE ADEMI d.o.o.,8021554000,Slovenske Konjice,20,38144.0
5538645000,GRADNJE d.o.o. Boštanj,5538645000,Sevnica,20,326701.0
1197738000,GRADNJE ŽVEPLAN d.o.o.,1197738000,Štore,20,159010.0
5295866000,GRAFIKA GRACER d.o.o.,5295866000,Celje,20,101037.0
1263293000,GRAFIST d.o.o.,1263293000,Komen,20,1016648.0
5520517000,GRAFO LIT d.o.o. Žalec,5520517000,Žalec,20,261998.0
1300954000,GRATEL d.o.o.,1300954000,Kranj,20,564957.0
6862705000,GRAŠIČ d.o.o.,6862705000,Kranj,20,54726.0
5015472000,GRC NOVO MESTO,5015472000,Novo mesto,20,
5783372000,GREY LJUBLJANA d.o.o.,5783372000,Ljubljana,20,82908.0
3656748000,"GRIFFIN, d.o.o.",3656748000,Celje,20,14168.0
3800067000,GRIFFING d.o.o.Oglas,3800067000,Ribnica,20,1337.0
5635730000,GRM d.o.o.,5635730000,Zreče,20,151443.0
1824937000,"GSK d.o.o., Ljubljana",1824937000,Ljubljana,20,690000.0
5085861000,GSKŠ RUŠE,5085861000,Ruše,20,
5763215000,GT PODGORNIK d.o.o.,5763215000,Ajdovščina,20,3736.0
2189089000,GTD d.o.o.,2189089000,Ljubljana,20,7233.0
5654688000,GTG plin d.o.o.,5654688000,Celje,20,2712446.0
5494907000,GTM d.o.o. Metlika,5494907000,Metlika,20,137479.0
6833438000,"GUBANC, d.o.o.",6833438000,Naklo,20,10670.0
1754726000,GUMARSTVO ŠRAJNER d.o.o.,1754726000,Muta,20,113065.0
2235943000,GV TRADE d.o.o.,2235943000,Šentjur,20,193903.0
1875663000,GVOZDEN d.o.o.,1875663000,Hajdina,20,64670.0
7106505000,GYMCO SECURITY d.o.o.,7106505000,Grad,20,30072.0
5475465000,Gambit trade d.o.o.,5475465000,Ljubljana,20,29330.0
5518741000,Gasilska enota Nova Gorica,5518741000,Nova Gorica,20,
8021872000,GateHub d.o.o.,8021872000,Ljubljana,20,9898.0
2259036000,"Geberit prodaja, d.o.o.",2259036000,Ruše,20,625992.0
3708306000,GeoEnergetika d.o.o.,3708306000,Murska Sobota,20,54144.0
5082552000,Glasbena šola Ajdovščina,5082552000,Ajdovščina,20,
5083702000,Glasbena šola Frana Gerbiča Cerknica,5083702000,Cerknica,20,
1193694000,Glasbena šola Laško - Radeče,1193694000,Radeče,20,
5676509000,Glasbena šola Rogaška Slatina,5676509000,Rogaška Slatina,20,
3768210000,Glasbena šola Slovenska Bistrica,3768210000,Slovenska Bistrica,20,
3396975000,Globelink EG SOL D.O.O.,3396975000,Škofja Loka,20,347801.0
2364492000,GoOpti d.o.o.,2364492000,Ljubljana,20,21610.0
5052777000,Goriška knjižnica,5052777000,Nova Gorica,20,
3715566000,Gostilna Čad d.o.o.Oglas,3715566000,Ljubljana,20,187150.0
5635853000,Gozd Ljubljana d.o.o.Oglas,5635853000,Ljubljana,20,-610744.0
6301339000,Gradbeno podjetje Posočje d.o.o.,6301339000,Tolmin,20,95259.0
5083591000,GŠ Brežice,5083591000,Brežice,20,
5559715000,GŠ GrosupljeOglas,5559715000,Grosuplje,20,
5082994000,GŠ Idrija,5082994000,Idrija,20,
5088674000,GŠ Ilirska Bistrica,5088674000,Ilirska Bistrica,20,
5103819000,GŠ LOGATEC,5103819000,Logatec,20,
5085756000,GŠ Murska Sobota,5085756000,Murska Sobota,20,
5086205000,GŠ NOVA GORICA,5086205000,Nova Gorica,20,
5210445000,GŠ SEŽANA,5210445000,Sežana,20,
5084725000,GŠ ČRNOMELJ,5084725000,Črnomelj,20,
5090156000,GŠLMP,5090156000,Ljubljana,20,
6633994000,"H-BIT, d.o.o.",6633994000,Maribor,20,1820063.0
5495962000,HABIT d.o.o.,5495962000,Velenje,20,169347.0
6226663000,HADER d.o.o.,6226663000,Kranj,20,9556.0
3708373000,HAJROSKI d.o.o.,3708373000,Medvode,20,282721.0
1937154000,"HAKL IT, d.o.o.",1937154000,Murska Sobota,20,236038.0
6508863000,HALAL GUDA DONER KEBAP d.o.o.,6508863000,Kranj,20,260154.0
6280471000,HANATAJ REFIK ISLAMOVIĆ S.P.,6280471000,Novo mesto,20,29508.0
1482351000,HANCMAN d.o.o.Oglas,1482351000,Dravograd,20,165169.0
5529409000,HANDTE - OST d.o.o.,5529409000,Ljubljana,20,
3703819000,HANSA-FLEX-Nova d.o.o.,3703819000,Maribor,20,-197233.0
3562778000,"HANŽELIČ, d.o.o.",3562778000,Markovci,20,-122445.0
5372003000,HAPRO d.o.o.Oglas,5372003000,Ravne na Koroškem,20,224890.0
1647962000,HARTIS d.o.o.,1647962000,Grad,20,47425.0
1859307000,"HAXHI HOXHA, S.P.",1859307000,Bloke,20,26483.0
7051239000,HAYAT d.o.o.,7051239000,Ljubljana,20,2706.0
8163286000,HBP d.o.o.,8163286000,Maribor,20,25175.0
6614914000,HDA d.o.o.,6614914000,Laško,20,2903.0
5382475000,HENKEL SLOVENIJA d.o.o.,5382475000,Maribor,20,3932300.0
5908167000,HENKEL-STORITVE d.o.o.,5908167000,Maribor,20,294997.0
5943809000,HENNLICH d.o.o.,5943809000,Kranj,20,185236.0
1912968000,HERMINE WECH-KOROŠKA PERUTNINA d.o.o.,1912968000,Slovenj Gradec,20,200119.0
3306763000,"HESS, d.o.o.",3306763000,Brežice,20,2391060.0
6701337000,HI - GRADNJE d.o.o.,6701337000,Kranj,20,1044.0
6650155000,HID GRADNJE d.o.o.,6650155000,Ljubljana,20,12286.0
5313546000,HIDRIA HOLDING d.o.o.,5313546000,Ljubljana,20,1111218.0
5078156000,HIDROINŽENIRING d.o.o.,5078156000,Ljubljana,20,13485.0
5600871000,"HIGRAD, d.o.o.",5600871000,Komen,20,11569.0
3634205000,HILMAN d.o.o.,3634205000,Zagorje ob Savi,20,149319.0
5640849000,HILTI SLOVENIJA d.o.o.,5640849000,Trzin,20,374479.0
5581176000,HIPLEX d.o.o.,5581176000,Gorenja vas - Poljane,20,80935.0
2297035000,HIPOFIZA d.o.o.,2297035000,Ljubljana,20,6626.0
5689023000,HIPOX d.o.o.,5689023000,Škofljica,20,400838.0
6950035000,HIPSTER d.o.o.,6950035000,Ljubljana,20,188993.0
5435471000,HIS d.o.o.,5435471000,Ljubljana,20,56025.0
5556678000,HIT LARIX d.d.,5556678000,Kranjska Gora,20,361000.0
7145624000,HIŠA FRANKO d.o.o.,7145624000,Kobarid,20,85111.0
7096356000,HM NEPREMIČNINE d.o.o.,7096356000,Ljubljana,20,29010.0
5150973000,"HMEZAD EXIM, d.d., Žalec",5150973000,Žalec,20,272430.0
5625793000,HMEZAD TRGOVINA ŽALEC d.o.o.,5625793000,Žalec,20,985.0
6499104000,HNG d.o.o.,6499104000,Mengeš,20,143096.0
5459770000,"HOJA, d.d.",5459770000,Škofljica,20,93779.0
2188627000,HOJAK d.o.o.,2188627000,Cerkno,20,22823.0
7213565000,HOORAY STUDIOS d.o.o.,7213565000,Ljubljana,20,165492.0
1923951000,HOSEKRA d.o.o.,1923951000,Slovenska Bistrica,20,23787.0
5873525000,HOT - HORSE d.o.o.,5873525000,Ljubljana,20,27483.0
1602373000,HOT-TEN d.o.o.,1602373000,Maribor,20,
2320088000,HOTEL DIANA d.o.o. - V STEČAJU,2320088000,Murska Sobota,20,-182099.0
1511840000,HOTEL KRANJSKA GORA d.o.o.,1511840000,Kranjska Gora,20,19041.0
3447901000,"HOTEL MARINŠEK, d.o.o.Oglas",3447901000,Naklo,20,228306.0
1762958000,HOTEL SLATINA d.o.o.,1762958000,Rogaška Slatina,20,2763.0
5856744000,HOTEL ŽALEC d.o.o.,5856744000,Žalec,20,18772.0
5825083000,HOTELI IN TURIZEM ROGAŠKA d.o.o.,5825083000,Ljubljana,20,1330442.0
5904633000,HOYER d.o.o.,5904633000,Ruše,20,29382.0
5321182000,"HOČEVAR AGRO TRGOVINA, d.o.o.",5321182000,Novo mesto,20,52452.0
2020513000,HOČEVAR d.o.o.,2020513000,Novo mesto,20,185350.0
1537440000,"HPE, d.o.o.",1537440000,Ljubljana,20,110075.0
5013968000,HPG Brežice d.o.o.Oglas,5013968000,Brežice,20,17780.0
7154836000,HRID - MONT d.o.o.,7154836000,Zavrč,20,109395.0
6332951000,"HS Trade, d.o.o.",6332951000,Ljubljana,20,9254.0
1574256000,HSE INVEST d.o.o.,1574256000,Maribor,20,-232382.0
3812758000,HT SISTEM d.o.o.,3812758000,Maribor,20,47414.0
7136854000,HTS IC d.o.o.,7136854000,Ljubljana,20,591296.0
1554301000,"HTTPOOL, d.o.o.",1554301000,Ljubljana,20,1016931.0
1469304000,HUBAT d.o.o.,1469304000,Kamnik,20,
6354700000,HUMADE d.o.o.,6354700000,Bloke,20,330216.0
5073251000,HYDROVOD d.o.o.,5073251000,Kočevje,20,12406.0
1511360000,HYGAL d.o.o.,1511360000,Dravograd,20,509043.0
5186323000,Hmezad KZ Petrovče z.o.o.,5186323000,Žalec,20,-223637.0
6173551000,Hotel Creina d.o.o.,6173551000,Ljubljana,20,-131361.0
2226421000,Hotel Marina d.o.o.,2226421000,Bloke,20,85160.0
5526485000,Hyundai Avto Trade d.o.o. Ljubljana,5526485000,Ljubljana,20,1286797.0
6494862000,I-LES ISKRA d.o.o.,6494862000,Žužemberk,20,216897.0
3762653000,I.M.S.S. d.o.o.,3762653000,Komen,20,603599.0
5760542000,I.S.P. d.o.o.,5760542000,Kamnik,20,11990.0
5460069000,IAK d.o.o.,5460069000,Litija,20,629356.0
