id,ime,maticna_stevilka,obcina,zaposleni,dobicek
5556686000,KOMPLAST d.o.o.,5556686000,Brezovica,10 do 19 zaposlenih,67508
3451747000,KOMTEKS d.o.o.,3451747000,Tržič,10 do 19 zaposlenih,681750
1122959000,KOMUNALA d.o.o. Gornji Grad,1122959000,Gornji Grad,10 do 19 zaposlenih,-3116
5514517000,"KOMUS, d.o.o., Postojna",5514517000,Postojna,10 do 19 zaposlenih,11783
5407524000,"KONEM COLOR, Ozeljan d.o.o.",5407524000,Nova Gorica,10 do 19 zaposlenih,9054
5488010000,KONEX d.o.o.,5488010000,Ljubljana,10 do 19 zaposlenih,10029
2048493000,KONFEKCIJA JULIJA d.o.o.,2048493000,Metlika,10 do 19 zaposlenih,8961
6675425000,KONFEMA d.o.o.,6675425000,Ljubljana,10 do 19 zaposlenih,43032
5000530000,KONGO HOTEL & CASINO d.o.o.,5000530000,Grosuplje,10 do 19 zaposlenih,331795
5069009000,KONGRAD d.d.,5069009000,Slovenske Konjice,10 do 19 zaposlenih,34345
5304245000,KONIK d.o.o.,5304245000,Slovenj Gradec,10 do 19 zaposlenih,18603
3931471000,KONSTABO d.o.o.,3931471000,Litija,10 do 19 zaposlenih,143329
1925873000,KONSTRUKCIJE d.o.o.,1925873000,Sežana,10 do 19 zaposlenih,3117
5318041000,KONTAKT P d.o.o.,5318041000,Tržič,10 do 19 zaposlenih,44286
1416782000,KONTAKT PLUS d.o.o.,1416782000,Maribor,10 do 19 zaposlenih,33212
5812089000,KOOP TRGOVINA d.o.o.,5812089000,Brežice,10 do 19 zaposlenih,414864
5479045000,KOPED d.o.o.,5479045000,Sežana,10 do 19 zaposlenih,154479
5615593000,"KOPKO, d.o.o., Pivka",5615593000,Pivka,10 do 19 zaposlenih,6344
6811876000,KOR TEKSTIL d.o.o.,6811876000,Murska Sobota,10 do 19 zaposlenih,4749
2256851000,KORAB d.o.o.,2256851000,Koper,10 do 19 zaposlenih,8279
6150667000,"KOREZ-SORTING GROUP, d.o.o.",6150667000,Šentjur,10 do 19 zaposlenih,48226
5278996000,KORONA d.d.,5278996000,Ljubljana,10 do 19 zaposlenih,154491
5292433000,"KOROTAN, d.o.o., Kranj",5292433000,Kranj,10 do 19 zaposlenih,15608
2303442000,"KOROŠAK, d.o.o.",2303442000,Beltinci,10 do 19 zaposlenih,9815
2302306000,KOROŠICA d.o.o.,2302306000,Dravograd,10 do 19 zaposlenih,2750
5518156000,KOROŠKA GALERIJA LIKOVNIH UMETNOSTIOglas,5518156000,Slovenj Gradec,10 do 19 zaposlenih,
5867886000,KOROŠKI GASILSKI ZAVOD,5867886000,RAVNE NA KOROŠKEM,10 do 19 zaposlenih,
5055679000,KOROŠKI RADIO d.o.o. Slovenj Gradec,5055679000,Slovenj Gradec,10 do 19 zaposlenih,6018
1871803000,KOSANC d.o.o.,1871803000,Dobrova  -Polhov Gradec,10 do 19 zaposlenih,109376
5515513000,KOSOVELOV DOM,5515513000,Sežana,10 do 19 zaposlenih,
5052327000,KOSOVELOVA KNJIŽNICA SEŽANA,5052327000,Sežana,10 do 19 zaposlenih,
5637988000,"KOSTRA, d.o.o.",5637988000,Celje,10 do 19 zaposlenih,19073
5911346000,KOTANYI d.o.o.,5911346000,Ljubljana,10 do 19 zaposlenih,616577
6744486000,KOTI GRADNJE d.o.o.,6744486000,Celje,10 do 19 zaposlenih,8460
5900646000,"KOTIS, MOČENIK Anton & Fanika, d.o.o.",5900646000,Šmarje pri Jelšah,10 do 19 zaposlenih,43088
5903416000,KOTORNA d.o.o.,5903416000,Ljubljana,10 do 19 zaposlenih,199405
5602858000,"KOVAL, d.o.o.",5602858000,Šentjur,10 do 19 zaposlenih,70303
5358361000,"KOVAČ & CO, d.o.o., Ljubljana",5358361000,Ljubljana,10 do 19 zaposlenih,30051
2306310000,"KOVAČ in HELD, d.o.o.",2306310000,Celje,10 do 19 zaposlenih,987
5691713000,KOVI ETVIN BERGINC S.P.,5691713000,Bovec,10 do 19 zaposlenih,104461
6885438000,KOVIKOR KADRI d.o.o.,6885438000,Šmartno pri Litiji,10 do 19 zaposlenih,2063
1521691000,KOVILES d.o.o.,1521691000,Komenda,10 do 19 zaposlenih,135350
1574353000,"KOVINA ŠENTJERNEJ, d.o.o.",1574353000,Šentjernej,10 do 19 zaposlenih,15074
5066905000,"KOVINAR KOČEVJE, d.o.o.",5066905000,Kočevje,10 do 19 zaposlenih,267240
7111231000,KOVINARSTVO GERDEJ d.o.o.,7111231000,PREVALJE,10 do 19 zaposlenih,34655
6681689000,KOVINARSTVO KOCBEK d.o.o.,6681689000,Rače -Fram,10 do 19 zaposlenih,39928
6486606000,KOVINARSTVO ROŽIČ d.o.o.,6486606000,Žalec,10 do 19 zaposlenih,90055
1804383000,KOVINARSTVO ZUPANIČ d.o.o.,1804383000,Maribor,10 do 19 zaposlenih,8431
5586470000,KOVINASTROJ SERVIS d.o.o.,5586470000,Grosuplje,10 do 19 zaposlenih,151678
3847845000,KOVINOPLAST AMBROŽ KAVS S.P.,3847845000,Tolmin,10 do 19 zaposlenih,24456
3315894000,KOVINOPLASTIKA LOZAR d.o.o.,3315894000,Črnomelj,10 do 19 zaposlenih,14395
5294550000,KOVINOPRODAJA Trebnje d.o.o.,5294550000,Trebnje,10 do 19 zaposlenih,60031
2363232000,KOVINOSTRUGARSTVO PARADIŽ d.o.o.,2363232000,Dravograd,10 do 19 zaposlenih,76143
5583678000,"KOVINSKA GALANTERIJA ""NBM"" MAGOVAC ČOKEŠA BISERKA, S.P.",5583678000,Metlika,10 do 19 zaposlenih,45850
1830627000,KOVINSKI PREDMETI KLAVDIJA KORAČIN GENERALIĆ S.P.,1830627000,Novo mesto,10 do 19 zaposlenih,9518
6151183000,KOVINTA D.O.O.,6151183000,Sežana,10 do 19 zaposlenih,13079
1837826000,KOVIT SISTEMI d.o.o.,1837826000,Trbovlje,10 do 19 zaposlenih,1999
5386691000,KOZAMA d.o.o. Ljubljana,5386691000,Ljubljana,10 do 19 zaposlenih,7326
2226740000,"KOZMUS, d.o.o.",2226740000,Velenje,10 do 19 zaposlenih,122668
2179075000,"KOČEVAR in sinovi, d.o.o.",2179075000,Polzela,10 do 19 zaposlenih,774
5009405000,KOŠARKARSKA ZVEZA SLOVENIJE,5009405000,Ljubljana,10 do 19 zaposlenih,
6228429000,KOŠNIK d.o.o.,6228429000,Škofja Loka,10 do 19 zaposlenih,111814
5716764000,"KOŽAG, d.o.o. IG",5716764000,Ig,10 do 19 zaposlenih,54780
5718554000,"KOŽELJ, d.o.o.Oglas",5718554000,Komenda,10 do 19 zaposlenih,194511
1430238000,KP MOTOR d.o.o.,1430238000,Ljubljana,10 do 19 zaposlenih,81122
1909738000,KPG TrebnjeOglas,1909738000,Trebnje,10 do 19 zaposlenih,
5420083000,KRAFT & WERK d.o.o.,5420083000,Maribor,10 do 19 zaposlenih,-31206
2128136000,KRAGUL d.o.o.,2128136000,Hrpelje  -Kozina,10 do 19 zaposlenih,-4556
2143763000,KRAGULJ,2143763000,Jesenice,10 do 19 zaposlenih,
1930621000,KRAJINSKI PARK GORIČKO,1930621000,Grad,10 do 19 zaposlenih,
5275953000,KRAJNC d.o.o.,5275953000,Šmarje pri Jelšah,10 do 19 zaposlenih,9632
5687756000,"KRALJ GM, d.o.o.",5687756000,Medvode,10 do 19 zaposlenih,9678
5496993000,"KRALJ TRADE, d.o.o. Ljubljana",5496993000,Brezovica,10 do 19 zaposlenih,11592
6491847000,KRAMARŠIČ d.o.o.,6491847000,Dolenjske Toplice,10 do 19 zaposlenih,35394
5185621000,KRANČIČ IVAN S.P.,5185621000,Rečica ob Savinji,10 do 19 zaposlenih,39696
5821363000,"KRASINVEST, d.o.o., Sežana",5821363000,Sežana,10 do 19 zaposlenih,69580
5812844000,KRAČUN d.o.o.Oglas,5812844000,Slovenske Konjice,10 do 19 zaposlenih,-483637
5186609000,KRC - Hrastnik,5186609000,Hrastnik,10 do 19 zaposlenih,
3713750000,KREANIT INTER d.o.o.,3713750000,Ljubljana,10 do 19 zaposlenih,6722
8031029000,KREATIV I d. o. o.,8031029000,Litija,10 do 19 zaposlenih,17273
2179229000,KREATIVA d.o.o.,2179229000,Novo mesto,10 do 19 zaposlenih,12225
1605895000,KREATIVNA AGENCIJA PLUS d.o.o.,1605895000,Ljubljana,10 do 19 zaposlenih,7795
6012264000,KREATIVNI LABORATORIJ d.o.o.,6012264000,Celje,10 do 19 zaposlenih,25841
3932494000,KREMEN MB d.o.o.,3932494000,Maribor,10 do 19 zaposlenih,-313
5370884000,KREMET d.o.o. Vipava,5370884000,Vipava,10 do 19 zaposlenih,103600
5907756000,KRI & ZA d.o.o.,5907756000,Kidričevo,10 do 19 zaposlenih,35796
2170515000,KRIA d.o.o.,2170515000,Ljubljana,10 do 19 zaposlenih,6272
5464471000,KRIK AKSUM d.o.o.,5464471000,Ljubljana,10 do 19 zaposlenih,319739
5729017000,"KRIM, d.o.o.",5729017000,Ljutomer,10 do 19 zaposlenih,33680
5770793000,KRISTAL d.o.o. Renče,5770793000,Renče - Vogrsko,10 do 19 zaposlenih,6200
5933250000,KRISTIJAN SKUTNIK S.P.,5933250000,Muta,10 do 19 zaposlenih,35582
1708210000,KRIČEJ d.o.o.Oglas,1708210000,Hoče -S livnica,10 do 19 zaposlenih,19208
1786717000,KRIŽAJ d.o.o.Oglas,1786717000,Ljubljana,10 do 19 zaposlenih,7299
6317359000,KRM Obutev SL d.o.o.,6317359000,Ljubljana,10 do 19 zaposlenih,13936
5795419000,KRNC d.o.o.,5795419000,Novo mesto,10 do 19 zaposlenih,38334
5300606000,"KRO, d.o.o.",5300606000,Medvode,10 do 19 zaposlenih,159299
5532086000,KROKAR d.o.o.,5532086000,Kranj,10 do 19 zaposlenih,299726
3390837000,"KRONA ZASS, d.o.o.",3390837000,Cirkulane,10 do 19 zaposlenih,7761
2284766000,KRPAN GROSUPLJE d.o.o.,2284766000,Grosuplje,10 do 19 zaposlenih,24906
5841321000,KRTI d.o.o. Ljubljana,5841321000,Ljubljana,10 do 19 zaposlenih,72068
3574601000,"KRUHEK SEVNICA, d.o.o.",3574601000,Sevnica,10 do 19 zaposlenih,-77228
3393330000,KSENE d.o.o.,3393330000,Koper,10 do 19 zaposlenih,97641
5313083000,KSFH d.o.o.,5313083000,Celje,10 do 19 zaposlenih,2731
2212358000,"KSSENA, Velenje",2212358000,Velenje,10 do 19 zaposlenih,
3961664000,KSW TEHNIKA d.o.o.,3961664000,Koper,10 do 19 zaposlenih,
5691227000,KT TRŠINAR SANDI TRŠINAR S.P.,5691227000,Kostan jevica na Krki,10 do 19 zaposlenih,65832
7220561000,KTI d.o.o.,7220561000,Rogaška Slatina,10 do 19 zaposlenih,42544
5419662000,KTP d.o.o.,5419662000,Postojna,10 do 19 zaposlenih,117531
5420482000,KUHTA d.o.o. Vodice,5420482000,Vodice,10 do 19 zaposlenih,86228
1930354000,KUKAJ d.o.o.,1930354000,Sežana,10 do 19 zaposlenih,27560
5383366000,KUKI d.o.o. Ljubljana,5383366000,Ljubljana,10 do 19 zaposlenih,-8304
6482902000,KULA-BALES d.o.o.,6482902000,Žalec,10 do 19 zaposlenih,4272
5182638000,KULTURNI DOM NOVA GORICA,5182638000,Nova Gorica,10 do 19 zaposlenih,
5182620000,KULTURNI DOM ZAGORJE,5182620000,Zagorje ob Savi,10 do 19 zaposlenih,
2171589000,"KUNA-RENTTRANS, d.o.o.",2171589000,Šmarje pri Jelšah,10 do 19 zaposlenih,-110947
5945372000,"KUČI, d.o.o., Vodice",5945372000,Vodice,10 do 19 zaposlenih,10668
8226733000,KUŠER MONT d.o.o.,8226733000,Celje,10 do 19 zaposlenih,27128
3295362000,KVADER MT d.o.o.,3295362000,Horjul,10 do 19 zaposlenih,227342
6119824000,KVADRA mobil d.o.o.,6119824000,Sevnica,10 do 19 zaposlenih,44870
1061372000,KVEDER MARJAN S.P. AVTOMEHANIKA KVEDER,1061372000,Domžale,10 do 19 zaposlenih,70060
2033984000,KVEDER d.o.o.,2033984000,Celje,10 do 19 zaposlenih,92061
3767108000,KVITRO d.o.o.,3767108000,Dravograd,10 do 19 zaposlenih,46499
7183194000,KVM d.o.o.,7183194000,Krško,10 do 19 zaposlenih,21030
5164168000,KZ Brežice z.o.o.,5164168000,Brežice,10 do 19 zaposlenih,
5860229000,KZ Dolomiti-Dobrova,5860229000,Dobrova  -Polhov Gradec,10 do 19 zaposlenih,
5004705000,KZ Domžale z.o.o.,5004705000,Domžale,10 do 19 zaposlenih,-20548
5151287000,KZ SELNICA OB DRAVI z.o.o.,5151287000,Selnica ob Dravi,10 do 19 zaposlenih,-175190
5925649000,KaTe Nova Gorica,5925649000,Nova Gorica,10 do 19 zaposlenih,
3897087000,Kac in odvetniki o.p. d.o.o.,3897087000,Maribor,10 do 19 zaposlenih,63867
3313069000,Kino Šiška,3313069000,Ljubljana,10 do 19 zaposlenih,
3345548000,Kinodvor,3345548000,Ljubljana,10 do 19 zaposlenih,
5971683000,KinotekaOglas,5971683000,Ljubljana,10 do 19 zaposlenih,
2290642000,"Ključavničarstvo MKS, d.o.o.",2290642000,Slovenska Bistrica,10 do 19 zaposlenih,27101
5644828000,Kmetijska zadruga PIVKA o.o. Neverke 30,5644828000,Pivka,10 do 19 zaposlenih,681
5818508000,Knjižnica Cerknica,5818508000,Cerknica,10 do 19 zaposlenih,
5052980000,Knjižnica Tolmin,5052980000,Tolmin,10 do 19 zaposlenih,
8356548000,Kobal servis d.o.o.,8356548000,Ljubljana,10 do 19 zaposlenih,489762
6028004000,Kop-transport d.o.o.,6028004000,Ljubljana,10 do 19 zaposlenih,61629
6660444000,Kovinoplastika Bled d.o.o.,6660444000,Radovljica,10 do 19 zaposlenih,118076
3630242000,Krajinski park Ljubljansko barje,3630242000,Brezovica,10 do 19 zaposlenih,
2171724000,KŠTM SevnicaOglas,2171724000,Sevnica,10 do 19 zaposlenih,
7018410000,L&CO d.o.o.,7018410000,Krško,10 do 19 zaposlenih,56452
5509840000,L-PLAN d.o.o.,5509840000,Žirovnica,10 do 19 zaposlenih,30683
6222064000,L.O.S. Cerkno d.o.o.,6222064000,Cerkno,10 do 19 zaposlenih,111369
6617786000,LA-BI d.o.o.,6617786000,Kranj,10 do 19 zaposlenih,1779
2240254000,LABORATORIJSKI SISTEMI d.o.o.,2240254000,Maribor,10 do 19 zaposlenih,4709
6836771000,LAC STORITVE d.o.o.,6836771000,Maribor,10 do 19 zaposlenih,2524
1865552000,LACUS d.o.o.,1865552000,Kranj,10 do 19 zaposlenih,35203
2032198000,LAGUNA PLUS d.o.o.,2032198000,Ljubljana,10 do 19 zaposlenih,4221
6365914000,LAK-SIM3 d.o.o.,6365914000,Ptuj,10 do 19 zaposlenih,30681
5957885000,"LAKOLIT, d.o.o.",5957885000,Koper,10 do 19 zaposlenih,99735
3986349000,LALUM d.o.o.,3986349000,Ljubljana,10 do 19 zaposlenih,162908
6289088000,LAMBERGH d.o.o.,6289088000,Radovljica,10 do 19 zaposlenih,-140096
6976379000,LAMITEX d.o.o.,6976379000,Slovenj Gradec,10 do 19 zaposlenih,373362
6873162000,LAMOT d.o.o.,6873162000,Miklavž na Dravskem polju,10 do 19 zaposlenih,30719
5338344000,LAMPIČ d.o.o. Ljubljana,5338344000,Ljubljana,10 do 19 zaposlenih,98336
2287200000,LAN-KOL d.o.o.,2287200000,Koper,10 do 19 zaposlenih,11936
2349540000,LANGO PLUS d.o.o.,2349540000,Škofja Loka,10 do 19 zaposlenih,15112
5426316000,LANGO d.o.o,5426316000,Ljubljana,10 do 19 zaposlenih,36871
6488340000,"LAPP, d.o.o.",6488340000,Maribor,10 do 19 zaposlenih,
3771113000,"LAPTRANS, d.o.o.",3771113000,Trebnje,10 do 19 zaposlenih,6359
2363160000,LAR TRANSPORTNI SISTEMI d.o.o.,2363160000,Lenart,10 do 19 zaposlenih,75462
6891268000,"LARINA, Larin Kordeš Olup s.p.",6891268000,Koper,10 do 19 zaposlenih,27299
5601053000,LARINES d.o.o.,5601053000,Radeče,10 do 19 zaposlenih,59162
1797034000,LASTINSKI d.o.o.,1797034000,Novo mesto,10 do 19 zaposlenih,543844
6228267000,LATAN d.o.o.,6228267000,Nova Gorica,10 do 19 zaposlenih,41843
1434276000,LAVRIČEVA KNJIŽNICA AJDOVŠČINA,1434276000,Ajdovščina,10 do 19 zaposlenih,
5513982000,"LAŠIČ ALEŠ, S.P.",5513982000,Brežice,10 do 19 zaposlenih,46450
3553159000,"LB POSREDNIŠTVO, LJILJANA VILENDEČIĆ s.p.",3553159000,Celje,10 do 19 zaposlenih,24622
2138492000,LCR d.o.o.,2138492000,Trzin,10 do 19 zaposlenih,399836
6943993000,LE PETIT GROUPE d.o.o.,6943993000,Ljubljana,10 do 19 zaposlenih,45560
5829313000,LEBE d.o.o.,5829313000,Celje,10 do 19 zaposlenih,16546
7112823000,LEDA ARNEL BABIĆ S.P.,7112823000,Velenje,10 do 19 zaposlenih,14368
7030410000,"LEEMETA, d.o.o.",7030410000,Celje,10 do 19 zaposlenih,50838
6363822000,LEGIO TRANS d.o.o.,6363822000,Rogatec,10 do 19 zaposlenih,3100
8207046000,"LEHENTECH, d.o.o.",8207046000,Cerkvenjak,10 do 19 zaposlenih,14080
1453882000,LEJLA - ALEKIĆ d.o.o.,1453882000,Ljubljana,10 do 19 zaposlenih,8980
5053498000,LEKARNA AJDOVŠČINAOglas,5053498000,Ajdovščina,10 do 19 zaposlenih,
5053749000,LEKARNA KOČEVJE,5053749000,Kočevje,10 do 19 zaposlenih,
5053846000,LEKARNA KRŠKO,5053846000,Krško,10 do 19 zaposlenih,
5588090000,LEKARNA MOZIRJEOglas,5588090000,Mozirje,10 do 19 zaposlenih,
5691150000,LEKARNA ORMOŽOglas,5691150000,Ormož,10 do 19 zaposlenih,
5753309000,LEKARNA RIBNICA,5753309000,Ribnica,10 do 19 zaposlenih,
5054931000,LEKARNA SEVNICAOglas,5054931000,Sevnica,10 do 19 zaposlenih,
5590213000,"LEO TRADE d.o.o., Ljubljana",5590213000,Ljubljana,10 do 19 zaposlenih,12873
6361951000,LEO-MA d.o.o.,6361951000,Štore,10 do 19 zaposlenih,4656
5360285000,"LEOSS, d.o.o., Ljubljana",5360285000,Ljubljana,10 do 19 zaposlenih,210510
6428177000,LEPA ZGRADBA d.o.o.,6428177000,Ljubljana,10 do 19 zaposlenih,3146
6578098000,LEPENKA TRGOVINA d.o.o.,6578098000,Ljubljana,10 do 19 zaposlenih,-122101
2348128000,LES GRADNJA SRABOČAN d.o.o.,2348128000,Vojnik,10 do 19 zaposlenih,20245
5310451000,LES NASTA s.p.,5310451000,Brežice,10 do 19 zaposlenih,19278
1647091000,LESAFFRE SLOVENIJA d.o.o.Oglas,1647091000,Logatec,10 do 19 zaposlenih,176612
5558271000,LESAR d.o.o.,5558271000,Ivančna Gorica,10 do 19 zaposlenih,28840
5857074000,LESCOMP d.o.o.,5857074000,Škofja Loka,10 do 19 zaposlenih,5232
1785052000,LESDOG KOČEVJE d.o.o.,1785052000,Kočevje,10 do 19 zaposlenih,-25044
5357080000,LESK d.o.o. Frankolovo,5357080000,Vojnik,10 do 19 zaposlenih,91526
5501377000,"LESKO, Žiri, d.o.o.",5501377000,Žiri,10 do 19 zaposlenih,125390
1058754000,LESNIKA d.o.o.,1058754000,Črnomelj,10 do 19 zaposlenih,167662
5652774000,"LESNINA MTF, d.o.o., Ljubljana",5652774000,Ljubljana,10 do 19 zaposlenih,-4742
5588120000,LESOJ d.o.o.,5588120000,Ribnica,10 do 19 zaposlenih,85498
6687024000,LESOTEKA GOZDARSTVO d.o.o.,6687024000,Slovenj Gradec,10 do 19 zaposlenih,605
5329175000,LESTROJ d.o.o.,5329175000,Komenda,10 do 19 zaposlenih,357416
3961788000,LESTUR PROIZVODNJA d.o.o.,3961788000,Komenda,10 do 19 zaposlenih,10435
5701970000,LETRAL d.o.o.,5701970000,Slovenska Bistrica,10 do 19 zaposlenih,26822
6651887000,LEV Registracija d.o.o.,6651887000,Polzela,10 do 19 zaposlenih,294
3831671000,LEVAR d.o.o.,3831671000,Cerknica,10 do 19 zaposlenih,102061
6564739000,LEVSTEK transport d.o.o.,6564739000,Ribnica,10 do 19 zaposlenih,25283
1391500000,LEZI - ENA d.o.o.,1391500000,Nova Gorica,10 do 19 zaposlenih,64690
3755851000,"LEŠNIK P in M, d.o.o.",3755851000,Pesnica,10 do 19 zaposlenih,1341
5174384000,"LGZ, d.o.o.",5174384000,Apače,10 do 19 zaposlenih,96834
3548503000,LHT INŽENIRING IN SERVIS d.o.o.,3548503000,Škofja Loka,10 do 19 zaposlenih,60694
1786776000,LIBER d.o.o.,1786776000,Škofja Loka,10 do 19 zaposlenih,1088
5427878000,LIBRES d.o.o.,5427878000,Kamnik,10 do 19 zaposlenih,130130
8376905000,LIKI d.o.o,8376905000,Ljubljana,10 do 19 zaposlenih,43564
6651186000,LILI GRAD d.o.o.,6651186000,Kranj,10 do 19 zaposlenih,11100
6138306000,LIMA VZDRŽEVANJE d.o.o.,6138306000,Šmartno ob Paki,10 do 19 zaposlenih,126888
6043143000,"LIMONERA, d.o.o.",6043143000,Maribor,10 do 19 zaposlenih,48711
5071941000,LIMOS d.o.o.Oglas,5071941000,Škofja Loka,10 do 19 zaposlenih,46738
5489431000,LINA DESIGN d.o.o.,5489431000,Kamnik,10 do 19 zaposlenih,-1657416
1846990000,LINDA & CO d.o.o.,1846990000,Vojnik,10 do 19 zaposlenih,72862
7106033000,LINDI d.o.o.,7106033000,Murska Sobota,10 do 19 zaposlenih,6876
8127859000,LINDRIT BYTYQI s.p.,8127859000,Sevnica,10 do 19 zaposlenih,22278
3342417000,LINIJA PROJEKT d.o.o.,3342417000,Rače -Fram,10 do 19 zaposlenih,165520
7216289000,LINOX SOLUTION d. o. o.,7216289000,Lendava,10 do 19 zaposlenih,6675
5384931000,"LIOR, d.o.o., Ljubljana",5384931000,Ljubljana,10 do 19 zaposlenih,25541
1992287000,LIPAR d.o.o.,1992287000,Cerklje na Gorenjskem,10 do 19 zaposlenih,499223
5367158000,LIPIS d.o.o.,5367158000,Ljubljana,10 do 19 zaposlenih,16200
2139006000,LIR d.o.o.,2139006000,Ljubljana,10 do 19 zaposlenih,4665
5781302000,"LIRA, d.o.o.",5781302000,Koper,10 do 19 zaposlenih,182114
5296536000,"LIST d.o.o., Ljubljana",5296536000,Ljubljana,10 do 19 zaposlenih,77677
5721067000,"LIVARSTVO KAVČIČ, d.o.o., Idrija",5721067000,Idrija,10 do 19 zaposlenih,185860
5697964000,"LIČER SOLUTIONS, d.o.o., Ljubljana",5697964000,Ljubljana,10 do 19 zaposlenih,24584
8243182000,LJ CENTER d.o.o.,8243182000,Ljubljana,10 do 19 zaposlenih,77141
1434233000,LJUDSKA UNIVERZA AJDOVŠČINA,1434233000,Ajdovščina,10 do 19 zaposlenih,
5051827000,LJUDSKA UNIVERZA CELJE,5051827000,Celje,10 do 19 zaposlenih,
5051959000,LJUDSKA UNIVERZA KOPER UNIVERSITA' POPOLARE CAPODISTRIA,5051959000,Koper,10 do 19 zaposlenih,
5052157000,LJUDSKA UNIVERZA MURSKA SOBOTA,5052157000,Murska Sobota,10 do 19 zaposlenih,
5055504000,LJUDSKA UNIVERZA PTUJ,5055504000,Ptuj,10 do 19 zaposlenih,
5582504000,"LKK, d.o.o.",5582504000,Velenje,10 do 19 zaposlenih,27561
1941640000,LKR d.o.o.,1941640000,Ravne na Koroškem,10 do 19 zaposlenih,86627
3451046000,"LKV JANKO, d.o.o.",3451046000,Hajdina,10 do 19 zaposlenih,13253
3282490000,LLB d.o.o.,3282490000,Piran,10 do 19 zaposlenih,-97986
8207038000,LM AVTOMOBILI d.o.o.,8207038000,Maribor,10 do 19 zaposlenih,253
6061648000,LM PROJEKTI d.o.o.,6061648000,Žalec,10 do 19 zaposlenih,80336
1228439000,LOCUS d.o.o.,1228439000,Domžale,10 do 19 zaposlenih,128647
6112315000,"LOGES, d.o.o.",6112315000,Ljubljana,10 do 19 zaposlenih,2713
6240941000,LOGICDATA d.o.o.,6240941000,Maribor,10 do 19 zaposlenih,
6834728000,LOGISTIKA PUŠNIK d.o.o.,6834728000,Slovenske Konjice,10 do 19 zaposlenih,94483
7036175000,LOGMAS TRANSPORT d.o.o.,7036175000,Šempeter  -Vrtojba,10 do 19 zaposlenih,211995
8004609000,LOIN d.o.o.,8004609000,Cerkvenjak,10 do 19 zaposlenih,-76606
6626548000,LOMBAR inženiring d.o.o.,6626548000,Komenda,10 do 19 zaposlenih,17205
8035814000,LONSTROFF d.o.o.,8035814000,Logatec,10 do 19 zaposlenih,
5950813000,"LORENA, d.o.o.",5950813000,Ljubljana,10 do 19 zaposlenih,-121108
5516650000,LOREX d.o.o. LjubljanaOglas,5516650000,Ljubljana,10 do 19 zaposlenih,187787
3771105000,LOS CO d.o.o.,3771105000,Radovljica,10 do 19 zaposlenih,9478
5438284000,LOTEKS d.o.o.,5438284000,Trebnje,10 do 19 zaposlenih,42056
6266843000,LOTRIČ Certificiranje d.o.o.,6266843000,Železniki,10 do 19 zaposlenih,6782
2079755000,LOVENJAKOV DVOR d.o.o.,2079755000,Murska Sobota,10 do 19 zaposlenih,53154
1917161000,LOVRAN d.o.o.,1917161000,Gorenja vas -Poljane,10 do 19 zaposlenih,199559
5427978000,LOVREČIČ PAVEL S.P.Oglas,5427978000,Piran,10 do 19 zaposlenih,106979
5859430000,LOVREČIČ PROTIĆ LILIANA S.P.,5859430000,Piran,10 do 19 zaposlenih,178105
2156920000,"LOXODONTA, d.o.o.",2156920000,Ljubljana,10 do 19 zaposlenih,169048
8256756000,LOŠKI CENTER d.o.o.,8256756000,Ljubljana,10 do 19 zaposlenih,236067
5052955000,LOŠKI MUZEJ ŠKOFJA LOKA,5052955000,Škofja Loka,10 do 19 zaposlenih,
5052181000,LU NOVA GORICA,5052181000,Nova Gorica,10 do 19 zaposlenih,
3871223000,LUCI d.o.o.,3871223000,Velenje,10 do 19 zaposlenih,43907
3332993000,LUCIS d.o.o.,3332993000,Šempeter  -Vrtojba,10 do 19 zaposlenih,30362
5676886000,LULIĆ d.o.o.,5676886000,Piran,10 do 19 zaposlenih,5323
3189236000,LULZIM KABASHI S.P.,3189236000,Kranj,10 do 19 zaposlenih,4142
6587135000,LUMI B d.o.o.,6587135000,Bohinj,10 do 19 zaposlenih,7978
6344534000,LUNAR d.o.o.,6344534000,Naklo,10 do 19 zaposlenih,-76671
5929709000,LUNCAPLAST d.o.o.,5929709000,Žužemberk,10 do 19 zaposlenih,43973
3827062000,LUNOS d.o.o.,3827062000,Ljubljana,10 do 19 zaposlenih,586135
5052858000,LUR,5052858000,Radovljica,10 do 19 zaposlenih,
1581708000,"LUSH INTERNATIONAL, d.o.o., Ljubljana",1581708000,Ljubljana,10 do 19 zaposlenih,164485
3400611000,LUTA d.o.o.,3400611000,Kranj,10 do 19 zaposlenih,2997
7178808000,LUX DENTAL d.o.o.Oglas,7178808000,Krško,10 do 19 zaposlenih,40607
5862841000,"LX NAVIGATION, d.o.o.",5862841000,Celje,10 do 19 zaposlenih,149416
5950619000,Lafarge Cement d.o.o.,5950619000,Trbovlje,10 do 19 zaposlenih,3226075
8319979000,Landerik d.o.o.,8319979000,Ljubljana,10 do 19 zaposlenih,-176950
5926289000,"LeitnerLeitner, d.o.o.",5926289000,Ljubljana,10 do 19 zaposlenih,312702
6974678000,Lesgal d.o.o.,6974678000,Gorenja vas -Poljane,10 do 19 zaposlenih,5451
6525296000,"Lesni center Belsko, d.o.o.",6525296000,Cerknica,10 do 19 zaposlenih,-89329
6525253000,Lesni center Intechles d.o.o.,6525253000,Cerknica,10 do 19 zaposlenih,577951
